date,city,temp,humidity,rainfall,aqi
2024-08-19,West Bengal,31.9,100.0,34.2,62
2024-08-20,West Bengal,30.3,100.0,24.9,105
2024-08-21,West Bengal,28.0,100.0,0.0,67
2024-08-22,West Bengal,27.8,100.0,0.0,81
2024-08-23,West Bengal,27.9,100.0,11.5,70
2024-08-24,West Bengal,28.1,100.0,26.4,79
2024-08-25,West Bengal,31.2,100.0,19.6,77
2024-08-26,West Bengal,29.9,95.8,19.6,98
2024-08-27,West Bengal,29.4,100.0,19.1,106
2024-08-28,West Bengal,28.9,100.0,7.6,90
2024-08-29,West Bengal,29.9,100.0,0.0,96
2024-08-30,West Bengal,29.1,100.0,15.6,77
2024-08-31,West Bengal,32.5,97.4,37.9,109
2024-09-01,West Bengal,30.8,100.0,0.0,66
2024-09-02,West Bengal,27.3,100.0,0.0,119
2024-09-03,West Bengal,27.3,100.0,22.2,105
2024-09-04,West Bengal,31.2,100.0,7.6,103
2024-09-05,West Bengal,32.7,100.0,0.0,83
2024-09-06,West Bengal,29.6,95.4,0.0,77
2024-09-07,West Bengal,27.6,100.0,0.0,86
2024-09-08,West Bengal,27.6,99.5,14.8,108
2024-09-09,West Bengal,31.3,100.0,21.2,100
2024-09-10,West Bengal,27.3,100.0,6.6,61
2024-09-11,West Bengal,28.9,100.0,19.6,101
2024-09-12,West Bengal,29.2,100.0,0.0,117
2024-09-13,West Bengal,30.5,100.0,9.1,63
2024-09-14,West Bengal,27.9,97.1,22.6,94
2024-09-15,West Bengal,31.1,99.8,0.0,101
2024-09-16,West Bengal,27.7,100.0,15.3,70
2024-09-17,West Bengal,29.3,98.6,0.0,66
2024-09-18,West Bengal,31.5,100.0,0.0,80
2024-09-19,West Bengal,31.8,100.0,0.0,78
2024-09-20,West Bengal,32.9,100.0,31.2,72
2024-09-21,West Bengal,31.9,100.0,21.1,112
2024-09-22,West Bengal,30.6,95.6,33.6,103
2024-09-23,West Bengal,27.9,99.7,11.6,65
2024-09-24,West Bengal,27.4,100.0,31.3,63
2024-09-25,West Bengal,31.7,96.2,10.8,107
2024-09-26,West Bengal,27.2,100.0,21.5,113
2024-09-27,West Bengal,28.1,100.0,0.0,115
2024-09-28,West Bengal,31.7,100.0,15.5,77
2024-09-29,West Bengal,28.0,95.4,0.0,78
2024-09-30,West Bengal,32.7,100.0,9.6,72
2024-10-01,West Bengal,27.7,84.7,0.0,61
2024-10-02,West Bengal,28.1,75.2,0.0,96
2024-10-03,West Bengal,29.9,75.3,0.0,72
2024-10-04,West Bengal,31.5,77.7,0.0,98
2024-10-05,West Bengal,27.7,89.2,0.0,81
2024-10-06,West Bengal,27.4,74.1,0.0,63
2024-10-07,West Bengal,32.8,87.5,0.0,71
2024-10-08,West Bengal,28.8,70.8,8.2,95
2024-10-09,West Bengal,29.3,89.2,0.0,61
2024-10-10,West Bengal,29.2,76.2,0.0,88
2024-10-11,West Bengal,32.9,80.9,0.0,115
2024-10-12,West Bengal,29.0,81.2,0.0,93
2024-10-13,West Bengal,30.0,81.2,6.3,119
2024-10-14,West Bengal,32.7,87.0,0.0,111
2024-10-15,West Bengal,30.0,73.6,0.0,87
2024-10-16,West Bengal,30.2,77.8,0.0,91
2024-10-17,West Bengal,30.0,84.5,0.0,83
2024-10-18,West Bengal,30.8,86.5,4.3,78
2024-10-19,West Bengal,30.3,70.6,0.0,82
2024-10-20,West Bengal,32.7,75.8,0.0,72
2024-10-21,West Bengal,28.2,88.5,0.0,70
2024-10-22,West Bengal,28.7,78.9,2.4,70
2024-10-23,West Bengal,27.5,83.7,0.0,113
2024-10-24,West Bengal,30.0,74.5,0.0,102
2024-10-25,West Bengal,28.6,87.3,0.0,99
2024-10-26,West Bengal,32.8,75.1,0.0,94
2024-10-27,West Bengal,30.5,74.3,0.0,75
2024-10-28,West Bengal,31.2,77.2,0.0,103
2024-10-29,West Bengal,28.6,86.1,0.0,83
2024-10-30,West Bengal,28.5,85.0,5.7,63
2024-10-31,West Bengal,28.1,78.1,0.0,65
2024-11-01,West Bengal,27.8,74.9,0.0,95
2024-11-02,West Bengal,28.3,72.9,0.0,60
2024-11-03,West Bengal,32.3,86.2,0.0,85
2024-11-04,West Bengal,28.4,77.7,0.0,109
2024-11-05,West Bengal,29.3,75.9,0.0,119
2024-11-06,West Bengal,29.5,84.1,0.0,105
2024-11-07,West Bengal,29.7,78.2,4.5,109
2024-11-08,West Bengal,31.2,77.8,0.0,63
2024-11-09,West Bengal,32.8,76.7,0.0,111
2024-11-10,West Bengal,30.4,75.7,0.0,72
2024-11-11,West Bengal,28.7,79.6,0.2,83
2024-11-12,West Bengal,28.8,89.5,9.5,119
2024-11-13,West Bengal,29.1,86.0,0.0,76
2024-11-14,West Bengal,28.7,70.8,0.0,104
2024-11-15,West Bengal,31.2,79.2,0.0,86
2024-11-16,West Bengal,31.2,70.2,0.0,89
2024-11-17,West Bengal,31.6,78.0,0.0,108
2024-11-18,West Bengal,29.4,76.9,0.0,69
2024-11-19,West Bengal,27.5,87.8,0.0,119
2024-11-20,West Bengal,31.3,74.4,0.0,82
2024-11-21,West Bengal,30.5,82.1,0.0,88
2024-11-22,West Bengal,28.6,86.9,3.1,77
2024-11-23,West Bengal,30.8,73.3,0.0,119
2024-11-24,West Bengal,29.4,89.8,3.9,85
2024-11-25,West Bengal,28.2,73.2,0.0,99
2024-11-26,West Bengal,29.2,86.9,0.0,110
2024-11-27,West Bengal,29.3,73.7,0.0,60
2024-11-28,West Bengal,33.0,70.6,0.0,61
2024-11-29,West Bengal,27.8,87.7,0.0,99
2024-11-30,West Bengal,32.4,72.3,1.3,103
2024-12-01,West Bengal,31.1,80.5,0.0,76
2024-12-02,West Bengal,33.0,84.6,0.0,63
2024-12-03,West Bengal,31.2,87.1,0.0,95
2024-12-04,West Bengal,28.3,79.7,0.0,80
2024-12-05,West Bengal,31.6,82.0,0.6,67
2024-12-06,West Bengal,29.1,81.9,9.6,103
2024-12-07,West Bengal,28.5,79.3,0.0,70
2024-12-08,West Bengal,32.3,70.0,0.0,106
2024-12-09,West Bengal,30.4,75.8,0.0,81
2024-12-10,West Bengal,30.8,87.9,0.0,82
2024-12-11,West Bengal,28.2,83.5,0.0,102
2024-12-12,West Bengal,31.5,75.4,0.0,94
2024-12-13,West Bengal,31.1,80.2,7.6,66
2024-12-14,West Bengal,28.1,88.1,0.0,67
2024-12-15,West Bengal,29.1,79.0,5.6,70
2024-12-16,West Bengal,28.5,85.4,0.0,85
2024-12-17,West Bengal,28.0,85.5,0.0,100
2024-12-18,West Bengal,32.2,75.0,0.0,104
2024-12-19,West Bengal,30.1,73.2,0.0,90
2024-12-20,West Bengal,30.6,87.4,0.0,65
2024-12-21,West Bengal,31.9,72.6,3.1,101
2024-12-22,West Bengal,28.9,74.1,0.0,93
2024-12-23,West Bengal,32.9,73.3,0.0,110
2024-12-24,West Bengal,31.9,74.9,0.0,70
2024-12-25,West Bengal,30.8,74.6,3.8,102
2024-12-26,West Bengal,28.6,86.7,0.0,92
2024-12-27,West Bengal,31.6,72.5,0.0,73
2024-12-28,West Bengal,28.6,85.2,2.9,79
2024-12-29,West Bengal,30.0,77.4,0.0,92
2024-12-30,West Bengal,32.7,77.6,0.0,66
2024-12-31,West Bengal,32.0,71.2,9.2,109
2025-01-01,West Bengal,28.6,73.3,6.2,80
2025-01-02,West Bengal,31.0,75.7,0.0,95
2025-01-03,West Bengal,27.4,71.5,4.7,70
2025-01-04,West Bengal,32.4,71.3,0.0,85
2025-01-05,West Bengal,31.7,76.6,4.5,102
2025-01-06,West Bengal,27.1,72.9,0.0,99
2025-01-07,West Bengal,32.5,78.9,0.0,71
2025-01-08,West Bengal,27.1,76.4,4.4,61
2025-01-09,West Bengal,31.9,84.3,0.0,93
2025-01-10,West Bengal,29.0,75.5,0.0,106
2025-01-11,West Bengal,30.3,80.8,0.0,63
2025-01-12,West Bengal,28.5,76.2,0.0,101
2025-01-13,West Bengal,29.5,77.1,0.0,96
2025-01-14,West Bengal,28.8,88.2,0.0,85
2025-01-15,West Bengal,32.0,79.4,0.0,88
2025-01-16,West Bengal,30.0,70.8,0.0,102
2025-01-17,West Bengal,32.9,84.3,0.0,105
2025-01-18,West Bengal,32.3,73.9,6.0,88
2025-01-19,West Bengal,28.3,83.0,0.0,89
2025-01-20,West Bengal,27.2,79.0,0.0,62
2025-01-21,West Bengal,30.0,75.7,0.0,91
2025-01-22,West Bengal,30.1,86.9,4.6,73
2025-01-23,West Bengal,30.2,82.4,0.0,106
2025-01-24,West Bengal,30.3,70.8,0.0,97
2025-01-25,West Bengal,30.2,80.3,0.0,76
2025-01-26,West Bengal,28.4,80.2,0.0,118
2025-01-27,West Bengal,32.0,82.0,0.0,95
2025-01-28,West Bengal,31.1,88.6,2.9,95
2025-01-29,West Bengal,27.8,74.1,0.0,115
2025-01-30,West Bengal,31.8,81.7,9.7,90
2025-01-31,West Bengal,32.6,80.4,0.0,87
2025-02-01,West Bengal,27.1,77.3,0.0,117
2025-02-02,West Bengal,32.8,71.7,9.6,90
2025-02-03,West Bengal,28.0,83.3,0.0,72
2025-02-04,West Bengal,28.6,81.4,7.3,100
2025-02-05,West Bengal,28.1,71.0,0.0,98
2025-02-06,West Bengal,29.0,71.6,7.7,100
2025-02-07,West Bengal,28.2,82.0,0.0,87
2025-02-08,West Bengal,31.1,82.5,0.0,119
2025-02-09,West Bengal,28.9,82.7,6.1,66
2025-02-10,West Bengal,27.9,85.8,0.0,97
2025-02-11,West Bengal,29.9,84.0,0.0,101
2025-02-12,West Bengal,29.8,89.9,0.0,88
2025-02-13,West Bengal,32.3,80.9,0.0,69
2025-02-14,West Bengal,27.2,86.9,9.2,62
2025-02-15,West Bengal,30.8,74.1,0.0,62
2025-02-16,West Bengal,28.2,85.1,0.0,81
2025-02-17,West Bengal,30.7,79.7,0.0,66
2025-02-18,West Bengal,27.1,73.2,0.0,93
2025-02-19,West Bengal,28.3,70.4,0.0,62
2025-02-20,West Bengal,28.5,71.9,0.0,62
2025-02-21,West Bengal,27.6,76.0,0.0,76
2025-02-22,West Bengal,31.0,73.1,0.0,68
2025-02-23,West Bengal,30.7,71.3,0.0,119
2025-02-24,West Bengal,32.4,82.0,0.0,109
2025-02-25,West Bengal,30.0,81.4,3.9,93
2025-02-26,West Bengal,29.9,79.2,0.0,82
2025-02-27,West Bengal,28.1,78.5,2.0,119
2025-02-28,West Bengal,31.4,83.3,0.0,63
2025-03-01,West Bengal,30.4,73.1,0.0,116
2025-03-02,West Bengal,29.0,88.7,0.0,87
2025-03-03,West Bengal,27.2,87.2,0.0,93
2025-03-04,West Bengal,30.2,73.4,0.0,73
2025-03-05,West Bengal,30.5,77.7,0.0,61
2025-03-06,West Bengal,30.7,85.0,0.0,90
2025-03-07,West Bengal,28.3,89.9,0.0,74
2025-03-08,West Bengal,29.3,74.4,0.0,73
2025-03-09,West Bengal,31.9,85.1,0.0,96
2025-03-10,West Bengal,31.9,75.8,6.5,90
2025-03-11,West Bengal,28.2,74.2,8.2,71
2025-03-12,West Bengal,31.4,75.1,2.3,119
2025-03-13,West Bengal,32.3,89.0,0.0,84
2025-03-14,West Bengal,32.0,89.7,0.0,99
2025-03-15,West Bengal,32.2,86.2,0.0,114
2025-03-16,West Bengal,28.5,74.3,0.0,82
2025-03-17,West Bengal,31.7,82.5,0.0,108
2025-03-18,West Bengal,30.0,77.0,0.0,71
2025-03-19,West Bengal,28.5,70.8,0.0,106
2025-03-20,West Bengal,31.4,83.0,0.0,75
2025-03-21,West Bengal,27.1,72.1,1.3,60
2025-03-22,West Bengal,28.5,86.5,0.0,114
2025-03-23,West Bengal,31.7,83.8,0.0,102
2025-03-24,West Bengal,31.7,77.6,0.0,87
2025-03-25,West Bengal,29.3,89.2,0.0,69
2025-03-26,West Bengal,28.9,89.2,0.0,94
2025-03-27,West Bengal,29.2,73.6,0.0,106
2025-03-28,West Bengal,32.0,70.8,0.0,95
2025-03-29,West Bengal,29.3,79.0,4.6,89
2025-03-30,West Bengal,28.2,80.1,0.0,87
2025-03-31,West Bengal,30.3,75.0,0.0,77
2025-04-01,West Bengal,28.8,86.9,0.0,77
2025-04-02,West Bengal,30.7,73.6,0.0,62
2025-04-03,West Bengal,32.0,78.9,0.0,93
2025-04-04,West Bengal,27.6,84.1,0.0,83
2025-04-05,West Bengal,32.8,87.3,0.0,97
2025-04-06,West Bengal,32.1,70.8,0.0,87
2025-04-07,West Bengal,31.8,75.6,0.0,71
2025-04-08,West Bengal,32.5,72.0,0.0,62
2025-04-09,West Bengal,28.4,81.4,6.0,70
2025-04-10,West Bengal,31.5,83.2,0.4,86
2025-04-11,West Bengal,31.8,79.7,0.0,63
2025-04-12,West Bengal,27.3,74.0,0.0,99
2025-04-13,West Bengal,29.1,89.4,0.0,111
2025-04-14,West Bengal,31.6,71.8,0.0,100
2025-04-15,West Bengal,27.5,87.1,0.0,110
2025-04-16,West Bengal,29.6,79.1,0.0,73
2025-04-17,West Bengal,31.1,81.4,9.1,82
2025-04-18,West Bengal,32.5,85.8,0.0,116
2025-04-19,West Bengal,31.0,72.8,0.0,83
2025-04-20,West Bengal,32.6,84.1,0.0,60
2025-04-21,West Bengal,31.6,82.3,0.0,60
2025-04-22,West Bengal,27.8,70.8,0.0,118
2025-04-23,West Bengal,32.4,88.6,0.0,101
2025-04-24,West Bengal,31.8,81.7,0.0,68
2025-04-25,West Bengal,30.3,70.4,0.0,74
2025-04-26,West Bengal,32.6,70.9,0.0,90
2025-04-27,West Bengal,30.1,72.3,0.0,68
2025-04-28,West Bengal,28.9,84.8,7.6,95
2025-04-29,West Bengal,28.7,81.9,0.0,79
2025-04-30,West Bengal,30.0,82.8,0.0,86
2025-05-01,West Bengal,31.8,87.1,0.0,108
2025-05-02,West Bengal,29.4,74.6,0.0,113
2025-05-03,West Bengal,33.0,79.5,0.0,87
2025-05-04,West Bengal,32.0,75.8,0.0,94
2025-05-05,West Bengal,32.1,82.2,0.0,86
2025-05-06,West Bengal,28.6,77.9,0.0,100
2025-05-07,West Bengal,27.4,84.2,2.0,105
2025-05-08,West Bengal,32.1,89.1,0.0,108
2025-05-09,West Bengal,31.2,82.2,0.0,94
2025-05-10,West Bengal,28.6,72.3,0.0,71
2025-05-11,West Bengal,30.5,83.5,6.3,107
2025-05-12,West Bengal,30.4,77.9,0.0,62
2025-05-13,West Bengal,29.5,82.3,1.6,98
2025-05-14,West Bengal,31.9,78.3,0.0,89
2025-05-15,West Bengal,32.5,85.0,0.0,96
2025-05-16,West Bengal,32.9,76.5,0.0,63
2025-05-17,West Bengal,28.0,71.0,0.0,87
2025-05-18,West Bengal,28.3,86.9,0.0,76
2025-05-19,West Bengal,27.6,71.5,2.8,62
2025-05-20,West Bengal,31.6,72.7,0.0,105
2025-05-21,West Bengal,32.5,88.0,0.0,89
2025-05-22,West Bengal,27.5,77.7,0.0,99
2025-05-23,West Bengal,32.1,88.1,0.0,106
2025-05-24,West Bengal,27.3,89.1,9.8,66
2025-05-25,West Bengal,28.5,70.5,0.0,93
2025-05-26,West Bengal,32.5,85.4,0.0,84
2025-05-27,West Bengal,28.5,87.4,0.0,91
2025-05-28,West Bengal,32.0,84.0,0.6,66
2025-05-29,West Bengal,32.3,81.1,0.0,119
2025-05-30,West Bengal,32.7,86.4,0.0,67
2025-05-31,West Bengal,32.2,75.0,0.0,72
2025-06-01,West Bengal,27.1,100.0,0.0,92
2025-06-02,West Bengal,32.6,100.0,0.0,65
2025-06-03,West Bengal,27.1,99.4,0.0,61
2025-06-04,West Bengal,27.1,100.0,0.0,99
2025-06-05,West Bengal,28.4,100.0,32.2,72
2025-06-06,West Bengal,27.5,100.0,0.0,66
2025-06-07,West Bengal,31.3,100.0,28.3,113
2025-06-08,West Bengal,30.1,96.3,5.5,94
2025-06-09,West Bengal,29.7,100.0,8.7,98
2025-06-10,West Bengal,32.1,100.0,0.0,88
2025-06-11,West Bengal,28.0,100.0,28.9,98
2025-06-12,West Bengal,29.3,100.0,0.0,93
2025-06-13,West Bengal,32.0,100.0,21.2,112
2025-06-14,West Bengal,27.7,98.8,35.1,113
2025-06-15,West Bengal,30.2,100.0,34.5,70
2025-06-16,West Bengal,28.9,100.0,9.4,95
2025-06-17,West Bengal,29.3,100.0,36.4,60
2025-06-18,West Bengal,31.9,100.0,0.0,69
2025-06-19,West Bengal,30.7,99.8,0.0,110
2025-06-20,West Bengal,27.6,100.0,32.6,91
2025-06-21,West Bengal,31.8,100.0,29.6,74
2025-06-22,West Bengal,30.3,96.1,37.4,115
2025-06-23,West Bengal,30.7,100.0,26.7,101
2025-06-24,West Bengal,31.7,100.0,0.0,108
2025-06-25,West Bengal,29.0,100.0,34.1,87
2025-06-26,West Bengal,32.7,100.0,0.0,69
2025-06-27,West Bengal,30.4,100.0,0.0,117
2025-06-28,West Bengal,29.9,100.0,6.0,74
2025-06-29,West Bengal,31.7,100.0,0.0,116
2025-06-30,West Bengal,30.3,98.9,17.3,70
2025-07-01,West Bengal,32.7,100.0,10.4,94
2025-07-02,West Bengal,27.1,100.0,0.0,86
2025-07-03,West Bengal,28.7,96.3,8.7,77
2025-07-04,West Bengal,28.8,97.3,0.0,114
2025-07-05,West Bengal,27.5,96.4,0.0,69
2025-07-06,West Bengal,31.5,100.0,37.5,101
2025-07-07,West Bengal,28.1,100.0,0.0,64
2025-07-08,West Bengal,28.6,99.5,23.5,84
2025-07-09,West Bengal,32.9,99.3,9.2,119
2025-07-10,West Bengal,27.3,100.0,0.0,117
2025-07-11,West Bengal,32.9,100.0,0.0,102
2025-07-12,West Bengal,30.3,99.2,26.9,93
2025-07-13,West Bengal,28.5,100.0,0.0,97
2025-07-14,West Bengal,31.1,100.0,0.0,111
2025-07-15,West Bengal,27.9,100.0,21.7,106
2025-07-16,West Bengal,32.3,100.0,0.0,103
2025-07-17,West Bengal,27.7,100.0,25.8,109
2025-07-18,West Bengal,28.6,99.6,0.0,111
2025-07-19,West Bengal,30.5,96.7,0.0,114
2025-07-20,West Bengal,32.8,100.0,23.6,117
2025-07-21,West Bengal,32.4,100.0,0.0,101
2025-07-22,West Bengal,30.6,100.0,0.0,111
2025-07-23,West Bengal,31.5,100.0,29.2,112
2025-07-24,West Bengal,28.8,100.0,28.4,99
2025-07-25,West Bengal,31.4,98.5,0.0,65
2025-07-26,West Bengal,31.8,100.0,8.2,104
2025-07-27,West Bengal,31.8,95.8,21.6,115
2025-07-28,West Bengal,31.6,100.0,39.4,93
2025-07-29,West Bengal,31.7,100.0,23.9,60
2025-07-30,West Bengal,29.7,100.0,0.0,70
2025-07-31,West Bengal,29.5,100.0,0.0,112
2025-08-01,West Bengal,27.7,98.3,21.7,91
2025-08-02,West Bengal,32.9,100.0,0.0,80
2025-08-03,West Bengal,30.9,100.0,31.0,74
2025-08-04,West Bengal,29.7,100.0,5.8,117
2025-08-05,West Bengal,29.1,95.1,17.4,83
2025-08-06,West Bengal,31.7,100.0,21.1,82
2025-08-07,West Bengal,30.8,100.0,20.0,99
2025-08-08,West Bengal,31.0,100.0,25.6,70
2025-08-09,West Bengal,27.2,100.0,0.0,66
2025-08-10,West Bengal,32.0,100.0,12.9,103
2025-08-11,West Bengal,29.4,100.0,29.3,82
2025-08-12,West Bengal,32.0,96.6,29.3,105
2025-08-13,West Bengal,32.7,100.0,17.8,109
2025-08-14,West Bengal,27.5,100.0,31.3,91
2025-08-15,West Bengal,30.7,100.0,23.7,119
2025-08-16,West Bengal,32.2,100.0,0.0,87
2025-08-17,West Bengal,30.1,100.0,37.7,85
2025-08-18,West Bengal,28.6,100.0,0.0,115
2025-08-19,West Bengal,29.9,100.0,0.0,78
2025-08-20,West Bengal,30.3,99.6,0.0,118
2025-08-21,West Bengal,32.9,100.0,0.0,69
2025-08-22,West Bengal,31.6,99.8,0.0,104
2025-08-23,West Bengal,27.6,100.0,0.0,67
2025-08-24,West Bengal,27.7,99.2,0.0,74
2025-08-25,West Bengal,30.0,100.0,16.4,98
2025-08-26,West Bengal,30.0,96.1,33.6,87
2025-08-27,West Bengal,32.1,100.0,0.0,111
2025-08-28,West Bengal,31.9,95.1,26.5,91
2025-08-29,West Bengal,32.4,100.0,31.7,83
2025-08-30,West Bengal,29.2,96.1,30.6,99
2025-08-31,West Bengal,28.9,100.0,28.7,100
2025-09-01,West Bengal,27.4,100.0,33.1,117
2025-09-02,West Bengal,32.9,100.0,34.3,71
2025-09-03,West Bengal,29.6,97.8,0.0,108
2025-09-04,West Bengal,32.0,98.1,19.0,80
2025-09-05,West Bengal,32.6,100.0,27.5,105
2025-09-06,West Bengal,32.8,100.0,35.2,114
2025-09-07,West Bengal,31.4,100.0,17.6,68
2025-09-08,West Bengal,28.6,97.7,36.3,65
2025-09-09,West Bengal,27.3,100.0,38.6,104
2025-09-10,West Bengal,28.5,100.0,17.7,104
2025-09-11,West Bengal,32.8,100.0,34.7,62
2025-09-12,West Bengal,31.8,99.8,36.1,95
2025-09-13,West Bengal,31.4,100.0,15.8,107
2025-09-14,West Bengal,32.3,96.8,10.3,63
2025-09-15,West Bengal,32.2,100.0,9.7,84
2025-09-16,West Bengal,28.9,97.7,32.7,98
2025-09-17,West Bengal,30.1,100.0,0.0,112
2025-09-18,West Bengal,29.6,100.0,0.0,66
2025-09-19,West Bengal,31.2,99.9,17.5,92
2025-09-20,West Bengal,29.7,100.0,0.0,91
2025-09-21,West Bengal,31.7,100.0,39.5,106
2025-09-22,West Bengal,29.8,100.0,15.6,71
2025-09-23,West Bengal,30.2,98.3,0.0,71
2025-09-24,West Bengal,31.6,100.0,0.0,94
2025-09-25,West Bengal,30.1,100.0,0.0,62
2025-09-26,West Bengal,28.2,100.0,0.0,71
2025-09-27,West Bengal,32.9,100.0,0.0,67
2025-09-28,West Bengal,31.2,100.0,19.4,95
2025-09-29,West Bengal,30.4,100.0,0.0,79
2025-09-30,West Bengal,31.2,95.7,31.4,82
2025-10-01,West Bengal,32.4,86.5,0.0,74
2025-10-02,West Bengal,27.8,70.2,0.0,83
2025-10-03,West Bengal,29.6,86.3,0.0,104
2025-10-04,West Bengal,29.5,88.6,0.0,83
2025-10-05,West Bengal,27.8,88.5,0.0,64
2025-10-06,West Bengal,30.2,84.0,0.0,70
2025-10-07,West Bengal,31.1,77.9,0.0,85
2025-10-08,West Bengal,27.5,86.1,0.0,116
2025-10-09,West Bengal,29.7,86.5,0.0,79
2025-10-10,West Bengal,28.9,71.4,4.6,91
2025-10-11,West Bengal,28.8,86.1,9.7,71
2025-10-12,West Bengal,30.1,80.0,0.0,65
2025-10-13,West Bengal,31.3,85.4,0.0,105
2025-10-14,West Bengal,30.7,84.5,6.8,86
2025-10-15,West Bengal,31.2,73.3,0.0,82
2025-10-16,West Bengal,31.4,74.4,0.0,71
2025-10-17,West Bengal,27.3,74.5,0.0,66
2025-10-18,West Bengal,31.8,88.1,0.0,118
2025-10-19,West Bengal,27.1,79.8,0.0,85
2025-10-20,West Bengal,29.2,84.9,0.0,82
2025-10-21,West Bengal,27.0,84.1,0.0,80
2025-10-22,West Bengal,30.1,88.4,0.0,64
2025-10-23,West Bengal,31.0,88.0,0.0,91
2025-10-24,West Bengal,32.7,77.2,0.0,79
2025-10-25,West Bengal,31.9,75.0,0.0,118
2025-10-26,West Bengal,31.0,73.8,4.5,86
2025-10-27,West Bengal,29.0,88.1,0.0,75
2025-10-28,West Bengal,29.4,82.5,0.0,74
2025-10-29,West Bengal,32.1,78.5,0.0,115
2025-10-30,West Bengal,30.7,82.3,0.0,84
2025-10-31,West Bengal,29.1,72.2,0.0,96
2025-11-01,West Bengal,28.8,83.6,1.8,87
2025-11-02,West Bengal,31.0,77.6,0.0,111
2025-11-03,West Bengal,32.2,87.9,0.0,95
2025-11-04,West Bengal,29.0,89.6,0.0,104
2025-11-05,West Bengal,28.5,76.9,5.5,96
2025-11-06,West Bengal,30.7,78.3,0.0,61
2025-11-07,West Bengal,27.7,87.8,0.0,101
2025-11-08,West Bengal,32.2,84.3,0.0,93
2025-11-09,West Bengal,30.5,88.7,0.0,89
2025-11-10,West Bengal,28.6,86.2,0.0,97
2025-11-11,West Bengal,27.3,72.9,5.1,85
2025-11-12,West Bengal,29.3,75.1,0.0,116
2025-11-13,West Bengal,32.6,85.3,0.0,114
2025-11-14,West Bengal,31.2,87.4,0.0,92
2025-11-15,West Bengal,30.8,83.2,0.0,63
2025-11-16,West Bengal,28.0,83.9,0.0,106
2025-11-17,West Bengal,27.7,70.4,0.0,104
2025-11-18,West Bengal,32.1,81.3,0.0,70
2025-11-19,West Bengal,31.1,72.1,6.2,79
2025-11-20,West Bengal,27.1,89.4,0.0,97
2025-11-21,West Bengal,27.3,71.5,0.0,110
2025-11-22,West Bengal,29.5,83.3,0.0,66
2025-11-23,West Bengal,30.5,87.4,0.0,82
2025-11-24,West Bengal,27.1,77.2,0.0,61
2025-11-25,West Bengal,29.2,83.5,0.0,66
2025-11-26,West Bengal,30.8,77.0,0.0,70
2025-11-27,West Bengal,29.1,79.7,0.0,64
2025-11-28,West Bengal,31.2,89.0,0.0,117
2025-11-29,West Bengal,29.3,79.0,0.0,100
2025-11-30,West Bengal,32.3,76.3,0.0,117
2025-12-01,West Bengal,30.9,85.9,0.0,105
2025-12-02,West Bengal,31.4,81.4,0.0,69
2025-12-03,West Bengal,32.1,87.3,0.0,101
2025-12-04,West Bengal,29.7,70.6,7.0,111
2025-12-05,West Bengal,31.8,84.7,0.0,75
2025-12-06,West Bengal,32.4,83.1,0.0,72
2025-12-07,West Bengal,27.3,73.6,0.0,113
2025-12-08,West Bengal,29.7,81.2,0.0,98
2025-12-09,West Bengal,32.9,83.5,0.0,72
2025-12-10,West Bengal,32.7,76.5,0.2,70
2025-12-11,West Bengal,29.3,77.4,0.0,81
2025-12-12,West Bengal,32.6,79.7,0.0,71
2025-12-13,West Bengal,30.4,74.2,0.0,98
2025-12-14,West Bengal,27.4,75.8,5.0,102
2025-12-15,West Bengal,29.7,78.7,0.0,63
2025-12-16,West Bengal,32.9,73.5,0.0,61
2025-12-17,West Bengal,28.2,83.1,0.0,118
2025-12-18,West Bengal,31.1,76.8,7.9,103
2025-12-19,West Bengal,31.8,89.6,1.8,62
2025-12-20,West Bengal,31.8,82.8,0.0,119
2025-12-21,West Bengal,27.0,88.5,0.0,65
2025-12-22,West Bengal,31.0,78.6,0.0,80
2025-12-23,West Bengal,29.0,74.2,0.0,101
2025-12-24,West Bengal,28.1,80.0,6.5,106
2025-12-25,West Bengal,31.5,80.3,0.0,103
2025-12-26,West Bengal,27.0,77.1,0.0,75
2025-12-27,West Bengal,30.3,77.2,1.8,102
2025-12-28,West Bengal,32.5,73.6,0.0,100
2025-12-29,West Bengal,30.5,89.3,2.2,101
2025-12-30,West Bengal,32.5,85.7,6.3,81
2025-12-31,West Bengal,32.3,85.2,0.0,74
2026-01-01,West Bengal,32.2,78.3,1.6,78
2026-01-02,West Bengal,28.5,76.1,0.0,107
2026-01-03,West Bengal,27.5,70.2,0.0,91
2026-01-04,West Bengal,28.6,72.4,0.0,75
2026-01-05,West Bengal,29.6,70.6,0.0,85
2026-01-06,West Bengal,27.8,73.6,5.4,104
2026-01-07,West Bengal,32.2,73.6,0.0,69
2026-01-08,West Bengal,32.6,87.8,0.0,60
2026-01-09,West Bengal,27.6,78.8,3.8,107
2026-01-10,West Bengal,32.1,70.6,0.0,102
2026-01-11,West Bengal,28.0,85.9,0.0,103
2026-01-12,West Bengal,31.1,88.7,0.0,79
2026-01-13,West Bengal,29.4,75.0,0.0,96
2026-01-14,West Bengal,30.0,80.5,0.0,90
2026-01-15,West Bengal,30.4,71.6,0.0,86
2026-01-16,West Bengal,30.3,83.7,6.4,76
2026-01-17,West Bengal,29.2,75.2,0.0,72
